post_id,user_id,topic_circle,engagement_seed
post_5861,3379,1684_circle0,1
post_5862,3380,1684_circle7,1
post_5863,3381,1684_circle2,3
post_5864,3381,1684_circle2,3
post_5865,3381,1684_circle2,3
post_5866,3382,1684_circle11,1
post_5867,3383,1684_circle5,1
post_5868,3384,1684_circle14,2
post_5869,3385,1684_circle7,3
post_5870,3385,1684_circle7,3
post_5871,3386,1684_circle2,3
post_5872,3386,1684_circle2,3
post_5873,3387,1684_circle14,4
post_5874,3387,1684_circle14,4
post_5875,3388,1684_circle14,1
post_5876,3389,1684_circle5,1
post_5877,3390,1684_circle14,1
post_5878,3391,1684_circle2,3
post_5879,3391,1684_circle2,3
post_5880,3392,1684_circle14,1
post_5881,3393,1684_circle7,1
post_5882,3394,1684_circle14,2
post_5883,3394,1684_circle14,2
post_5884,3395,1684_circle7,2
post_5885,3395,1684_circle7,2
post_5886,3396,1684_circle2,4
post_5887,3396,1684_circle2,4
post_5888,3396,1684_circle2,4
post_5889,3397,1684_circle2,5
post_5890,3397,1684_circle2,5
post_5891,3397,1684_circle2,5
post_5892,3398,1684_circle13,1
post_5893,3399,1684_circle14,2
post_5894,3400,1684_circle14,2
post_5895,3401,1684_circle4,1
post_5896,3402,1684_circle4,1
post_5897,3403,1684_circle2,3
post_5898,3403,1684_circle2,3
post_5899,3403,1684_circle2,3
post_5900,3404,1684_circle7,1
post_5901,3405,1684_circle13,1
post_5902,3406,1684_circle2,3
post_5903,3406,1684_circle2,3
post_5904,3407,1684_circle8,1
post_5905,3408,1684_circle4,1
post_5906,3409,1684_circle7,1
post_5907,3410,1684_circle0,1
post_5908,3411,1684_circle2,3
post_5909,3411,1684_circle2,3
post_5910,3411,1684_circle2,3
post_5911,3412,1684_circle0,2
post_5912,3412,1684_circle0,2
post_5913,3413,1684_circle14,1
post_5914,3414,1684_circle14,1
post_5915,3415,1684_circle0,2
post_5916,3416,1684_circle2,3
post_5917,3416,1684_circle2,3
post_5918,3417,1684_circle14,4
post_5919,3417,1684_circle14,4
post_5920,3418,1684_circle7,1
post_5921,3419,1684_circle2,3
post_5922,3419,1684_circle2,3
post_5923,3419,1684_circle2,3
post_5924,3420,1684_circle0,1
post_5925,3421,1684_circle4,1
post_5926,3422,1684_circle2,2
post_5927,3423,1684_circle11,1
post_5928,3424,1684_circle5,1
post_5929,3425,1684_circle4,1
post_5930,3426,1684_circle14,5
post_5931,3426,1684_circle14,5
post_5932,3426,1684_circle14,5
post_5933,3427,1684_circle4,1
post_5934,3428,1684_circle14,1
post_5935,3429,1684_circle4,1
post_5936,3430,1684_circle14,1
post_5937,3431,1684_circle8,1
post_5938,3432,1684_circle8,1
post_5939,3433,1684_circle14,3
post_5940,3433,1684_circle14,3
post_5941,3434,1684_circle2,5
post_5942,3434,1684_circle2,5
post_5943,3434,1684_circle2,5
post_5944,3434,1684_circle2,5
post_5945,3435,1684_circle14,2
post_5946,3436,1684_circle14,1
post_5947,3437,general,1
post_5948,3438,general,1
post_5949,3438,general,1
post_5950,3439,general,1
post_5951,3440,general,2
post_5952,3441,general,1
post_5953,3442,general,2
post_5954,3443,general,1
post_5955,3443,general,1
post_5956,3444,general,1
post_5957,3445,general,1
post_5958,3446,general,1
post_5959,3447,general,1
post_5960,3448,general,2
post_5961,3449,general,2
post_5962,3450,general,1
post_5963,3451,general,1
post_5964,3452,general,1
post_5965,3453,general,1
post_5966,3454,3437_circle14,1
post_5967,3455,general,2
post_5968,3455,general,2
post_5969,3456,3437_circle19,3
post_5970,3456,3437_circle3,3
post_5971,3457,general,1
post_5972,3458,general,1
post_5973,3459,general,1
post_5974,3460,general,2
post_5975,3460,general,2
post_5976,3461,general,1
post_5977,3462,general,1
post_5978,3463,general,1
post_5979,3464,general,2
post_5980,3465,general,1
post_5981,3466,general,2
post_5982,3467,general,1
post_5983,3468,general,2
post_5984,3469,general,2
post_5985,3470,3437_circle15,1
post_5986,3471,general,1
post_5987,3472,general,1
post_5988,3473,general,1
post_5989,3474,general,1
post_5990,3475,general,2
post_5991,3475,general,2
post_5992,3476,3437_circle11,1
post_5993,3477,3437_circle17,1
post_5994,3478,general,1
post_5995,3479,general,1
post_5996,3480,general,1
post_5997,3481,general,1
post_5998,3482,3437_circle15,1
post_5999,3483,general,1
post_6000,3484,general,1
post_6001,3485,general,1
post_6002,3486,general,2
post_6003,3487,general,1
post_6004,3488,3437_circle0,2
post_6005,3488,3437_circle3,2
post_6006,3489,general,1
post_6007,3490,general,1
post_6008,3491,general,1
post_6009,3492,general,1
post_6010,3493,general,1
post_6011,3494,3437_circle12,1
post_6012,3495,general,3
post_6013,3495,general,3
post_6014,3496,general,1
post_6015,3497,general,1
post_6016,3498,general,1
post_6017,3499,general,1
post_6018,3500,general,1
post_6019,3501,general,2
post_6020,3502,general,1
post_6021,3503,general,1
post_6022,3504,general,1
post_6023,3505,general,1
post_6024,3506,3437_circle13,2
post_6025,3507,general,1
post_6026,3508,general,1
post_6027,3509,general,1
post_6028,3509,general,1
post_6029,3510,general,1
post_6030,3511,general,1
post_6031,3511,general,1
post_6032,3512,general,1
post_6033,3513,general,1
post_6034,3514,general,2
post_6035,3514,general,2
post_6036,3515,general,1
post_6037,3516,general,1
post_6038,3517,general,1
post_6039,3518,3437_circle0,2
post_6040,3519,general,1
post_6041,3520,general,1
post_6042,3521,3437_circle15,3
post_6043,3521,3437_circle3,3
post_6044,3522,general,1
post_6045,3523,general,1
post_6046,3524,general,1
post_6047,3525,general,2
post_6048,3526,general,2
post_6049,3526,general,2
post_6050,3527,general,1
post_6051,3527,general,1
post_6052,3528,general,2
post_6053,3529,general,2
post_6054,3530,general,1
post_6055,3531,general,1
post_6056,3532,general,1
post_6057,3533,general,1
post_6058,3534,3437_circle14,1
post_6059,3535,general,1
post_6060,3536,general,1
post_6061,3537,general,1
post_6062,3538,general,1
post_6063,3539,3437_circle14,1
post_6064,3540,general,2
post_6065,3541,general,1
post_6066,3542,general,2
post_6067,3543,general,1
post_6068,3544,3437_circle25,1
post_6069,3545,general,4
post_6070,3545,general,4
post_6071,3545,general,4
post_6072,3546,general,1
post_6073,3547,general,1
post_6074,3548,3437_circle25,1
post_6075,3549,general,1
post_6076,3550,general,1
post_6077,3551,3437_circle14,1
post_6078,3552,general,1
post_6079,3553,3437_circle15,2
post_6080,3554,3437_circle14,1
post_6081,3555,3437_circle14,1
post_6082,3556,general,1
post_6083,3557,general,2
post_6084,3558,3437_circle13,2
post_6085,3559,general,2
post_6086,3560,general,1
post_6087,3561,general,1
post_6088,3562,general,1
post_6089,3563,general,1
post_6090,3564,3437_circle14,1
post_6091,3565,general,1
post_6092,3566,3437_circle14,1
post_6093,3567,3437_circle16,1
post_6094,3568,3437_circle14,2
post_6095,3568,3437_circle14,2
post_6096,3569,general,2
post_6097,3570,general,1
post_6098,3571,general,1
post_6099,3572,general,1
post_6100,3573,general,1
post_6101,3573,general,1
post_6102,3574,3437_circle0,1
post_6103,3575,general,1
post_6104,3576,general,2
post_6105,3577,general,3
post_6106,3577,general,3
post_6107,3578,general,1
post_6108,3579,general,1
post_6109,3580,general,1
post_6110,3581,general,1
post_6111,3582,general,1
post_6112,3583,general,1
post_6113,3584,general,2
post_6114,3585,general,1
post_6115,3586,3437_circle19,2
post_6116,3587,general,1
post_6117,3588,general,1
post_6118,3589,general,1
post_6119,3590,general,2
post_6120,3590,general,2
post_6121,3591,general,1
post_6122,3592,3437_circle25,1
post_6123,3593,3437_circle13,2
post_6124,3593,3437_circle14,2
post_6125,3594,general,1
post_6126,3595,general,1
post_6127,3596,general,4
post_6128,3596,general,4
post_6129,3597,general,1
post_6130,3598,general,1
post_6131,3599,general,2
post_6132,3600,general,1
post_6133,3601,general,1
post_6134,3602,general,1
post_6135,3603,general,1
post_6136,3604,3437_circle0,4
post_6137,3604,3437_circle14,4
post_6138,3605,3437_circle0,2
post_6139,3606,general,1
post_6140,3607,general,1
post_6141,3608,general,1
post_6142,3609,general,2
post_6143,3610,general,1
post_6144,3611,general,3
post_6145,3611,general,3
post_6146,3612,3437_circle11,1
post_6147,3613,general,1
post_6148,3614,general,1
post_6149,3615,3437_circle15,1
post_6150,3616,general,1
post_6151,3617,3437_circle12,2
post_6152,3617,3437_circle14,2
post_6153,3618,general,1
post_6154,3619,general,1
post_6155,3620,general,1
post_6156,3621,general,1
post_6157,3622,general,1
post_6158,3623,3437_circle1,1
post_6159,3624,3437_circle2,1
post_6160,3625,general,2
post_6161,3626,general,1
post_6162,3627,general,1
post_6163,3628,general,1
post_6164,3628,general,1
post_6165,3629,general,2
post_6166,3630,general,1
post_6167,3631,general,1
post_6168,3632,general,1
post_6169,3633,3437_circle19,3
post_6170,3633,3437_circle26,3
post_6171,3634,general,1
post_6172,3635,general,2
post_6173,3636,general,1
post_6174,3637,general,1
post_6175,3638,general,1
post_6176,3639,general,1
post_6177,3640,3437_circle0,2
post_6178,3641,general,1
post_6179,3642,general,1
post_6180,3643,general,1
post_6181,3643,general,1
post_6182,3644,general,1
post_6183,3645,3437_circle14,1
post_6184,3646,general,1
post_6185,3647,general,1
post_6186,3648,general,1
post_6187,3649,general,1
post_6188,3650,general,1
post_6189,3651,3437_circle3,2
post_6190,3652,general,1
post_6191,3653,general,1
post_6192,3654,general,1
post_6193,3655,general,1
post_6194,3656,3437_circle3,1
post_6195,3656,3437_circle3,1
post_6196,3657,general,1
post_6197,3658,general,1
post_6198,3659,general,1
post_6199,3660,3437_circle25,1
post_6200,3661,general,1
post_6201,3662,general,1
post_6202,3663,general,1
post_6203,3664,general,1
post_6204,3665,general,1
post_6205,3666,general,1
post_6206,3667,general,1
post_6207,3668,general,1
post_6208,3669,general,1
post_6209,3670,general,1
post_6210,3670,general,1
post_6211,3671,general,1
post_6212,3672,general,2
post_6213,3673,general,1
post_6214,3674,3437_circle25,2
post_6215,3674,3437_circle3,2
post_6216,3675,3437_circle11,1
post_6217,3676,general,1
post_6218,3677,3437_circle14,2
post_6219,3678,general,1
post_6220,3679,general,1
post_6221,3680,3437_circle14,2
post_6222,3681,general,1
post_6223,3682,3437_circle2,1
post_6224,3683,general,1
post_6225,3684,general,3
post_6226,3684,general,3
post_6227,3685,general,1
post_6228,3686,general,1
post_6229,3687,general,2
post_6230,3688,general,1
post_6231,3689,3437_circle14,1
post_6232,3690,3437_circle12,2
post_6233,3690,3437_circle14,2
post_6234,3691,general,1
post_6235,3692,general,2
post_6236,3692,general,2
post_6237,3693,general,2
post_6238,3693,general,2
post_6239,3694,general,1
post_6240,3695,general,1
post_6241,3696,general,1
post_6242,3697,general,1
post_6243,3698,general,1
post_6244,3699,general,1
post_6245,3700,general,1
post_6246,3701,general,1
post_6247,3702,general,2
post_6248,3702,general,2
post_6249,3703,general,1
post_6250,3704,general,1
post_6251,3705,3437_circle14,2
post_6252,3706,general,1
post_6253,3707,general,1
post_6254,3707,general,1
post_6255,3708,general,1
post_6256,3709,general,1
post_6257,3710,general,2
post_6258,3711,general,2
post_6259,3712,general,1
post_6260,3713,general,2
post_6261,3714,general,2
post_6262,3715,general,1
post_6263,3716,general,1
post_6264,3717,general,1
post_6265,3718,3437_circle14,2
post_6266,3719,3437_circle14,1
post_6267,3719,3437_circle14,1
post_6268,3720,general,1
post_6269,3721,3437_circle14,2
post_6270,3722,general,2
post_6271,3723,general,1
post_6272,3724,general,1
post_6273,3725,general,1
post_6274,3726,general,1
post_6275,3727,general,1
post_6276,3728,general,2
post_6277,3729,general,1
post_6278,3730,general,2
post_6279,3731,general,2
post_6280,3732,general,1
post_6281,3733,general,1
post_6282,3734,general,2
post_6283,3734,general,2
post_6284,3735,general,1
post_6285,3736,general,1
post_6286,3737,general,2
post_6287,3738,general,2
post_6288,3739,general,1
post_6289,3740,general,2
post_6290,3740,general,2
post_6291,3741,general,1
post_6292,3742,general,1
post_6293,3743,general,1
post_6294,3744,general,1
post_6295,3745,general,1
post_6296,3746,general,1
post_6297,3747,general,1
post_6298,3747,general,1
post_6299,3748,general,1
post_6300,3749,general,1
post_6301,3750,general,2
post_6302,3750,general,2
post_6303,3751,general,1
post_6304,3752,general,1
post_6305,3753,3437_circle15,1
post_6306,3754,general,1
post_6307,3755,general,1
post_6308,3756,general,3
post_6309,3756,general,3
post_6310,3757,general,1
post_6311,3758,3437_circle13,2
post_6312,3759,3437_circle11,1
post_6313,3760,general,1
post_6314,3761,general,1
post_6315,3762,general,1
post_6316,3763,3437_circle10,1
post_6317,3764,general,2
post_6318,3765,general,1
post_6319,3766,3437_circle14,1
post_6320,3767,general,1
post_6321,3768,general,1
post_6322,3769,general,1
post_6323,3770,3437_circle14,1
post_6324,3771,3437_circle14,1
post_6325,3772,3437_circle31,1
post_6326,3773,general,1
post_6327,3774,general,1
post_6328,3775,3437_circle25,1
post_6329,3776,general,1
post_6330,3777,3437_circle14,1
post_6331,3778,general,1
post_6332,3779,3437_circle31,1
post_6333,3780,general,1
post_6334,3781,general,1
post_6335,3782,3437_circle1,2
post_6336,3782,3437_circle14,2
post_6337,3783,general,1
post_6338,3784,general,1
post_6339,3785,general,1
post_6340,3786,3437_circle1,1
post_6341,3787,general,1
post_6342,3788,general,1
post_6343,3789,general,1
post_6344,3790,general,2
post_6345,3791,3437_circle14,1
post_6346,3792,general,1
post_6347,3793,general,2
post_6348,3793,general,2
post_6349,3794,general,2
post_6350,3794,general,2
post_6351,3795,general,1
post_6352,3796,general,1
post_6353,3797,general,2
post_6354,3798,general,1
post_6355,3799,3437_circle11,1
post_6356,3800,general,2
post_6357,3801,general,1
post_6358,3802,general,1
post_6359,3803,3437_circle14,1
post_6360,3804,general,2
post_6361,3805,general,1
post_6362,3806,general,1
post_6363,3807,general,1
post_6364,3808,general,1
post_6365,3809,general,1
post_6366,3810,3437_circle13,2
post_6367,3810,3437_circle14,2
post_6368,3811,general,1
post_6369,3812,general,1
post_6370,3813,general,1
post_6371,3814,general,1
post_6372,3815,general,1
post_6373,3816,general,1
post_6374,3817,general,1
post_6375,3818,general,1
post_6376,3819,3437_circle14,1
post_6377,3820,general,1
post_6378,3821,general,2
post_6379,3821,general,2
post_6380,3822,general,2
post_6381,3823,3437_circle14,1
post_6382,3824,general,2
post_6383,3825,3437_circle14,2
post_6384,3826,general,2
post_6385,3826,general,2
post_6386,3827,general,1
post_6387,3828,general,2
post_6388,3829,general,2
post_6389,3829,general,2
post_6390,3830,3437_circle3,5
post_6391,3830,3437_circle4,5
post_6392,3830,3437_circle9,5
post_6393,3831,general,1
post_6394,3832,3437_circle0,1
post_6395,3833,general,2
post_6396,3834,3437_circle14,1
post_6397,3835,general,2
post_6398,3836,3437_circle11,1
post_6399,3837,3437_circle11,1
post_6400,3838,general,3
post_6401,3838,general,3
post_6402,3838,general,3
post_6403,3839,general,1
post_6404,3840,general,1
post_6405,3841,general,2
post_6406,3841,general,2
post_6407,3842,general,2
post_6408,3842,general,2
post_6409,3843,3437_circle14,1
post_6410,3844,3437_circle11,1
post_6411,3845,general,1
post_6412,3846,general,1
post_6413,3847,general,1
post_6414,3848,general,1
post_6415,3849,general,1
post_6416,3850,general,1
post_6417,3851,general,3
post_6418,3851,general,3
post_6419,3852,general,1
post_6420,3853,general,1
post_6421,3854,general,1
post_6422,3855,general,1
post_6423,3856,general,1
post_6424,3857,general,1
post_6425,3858,general,2
post_6426,3859,general,1
post_6427,3860,3437_circle0,2
post_6428,3860,3437_circle3,2
post_6429,3861,3437_circle14,1
post_6430,3862,general,1
post_6431,3863,general,1
post_6432,3864,general,1
post_6433,3865,general,1
post_6434,3866,general,1
post_6435,3867,general,2
post_6436,3868,general,1
post_6437,3869,general,2
post_6438,3869,general,2
post_6439,3870,general,2
post_6440,3871,general,1
post_6441,3872,general,1
post_6442,3873,general,2
post_6443,3874,general,1
post_6444,3875,general,1
post_6445,3876,general,1
post_6446,3877,general,3
post_6447,3877,general,3
post_6448,3878,general,1
post_6449,3879,general,1
post_6450,3880,3437_circle3,1
post_6451,3881,general,1
post_6452,3882,general,1
post_6453,3883,general,1
post_6454,3884,general,2
post_6455,3885,general,1
post_6456,3886,general,2
post_6457,3886,general,2
post_6458,3887,general,1
post_6459,3888,general,1
post_6460,3889,general,1
post_6461,3890,general,1
post_6462,3891,general,1
post_6463,3892,general,1
post_6464,3893,3437_circle11,1
post_6465,3894,3437_circle2,1
post_6466,3895,3437_circle14,1
post_6467,3896,general,1
post_6468,3897,general,1
post_6469,3898,general,1
post_6470,3899,general,1
post_6471,3900,general,2
post_6472,3901,general,1
post_6473,3902,general,2
post_6474,3902,general,2
post_6475,3903,general,1
post_6476,3904,general,1
post_6477,3905,general,1
post_6478,3906,general,2
post_6479,3907,3437_circle15,2
post_6480,3908,general,1
post_6481,3909,general,1
post_6482,3910,general,1
post_6483,3911,general,1
post_6484,3912,3437_circle16,1
post_6485,3913,general,1
post_6486,3914,general,1
post_6487,3915,general,1
post_6488,3916,general,1
post_6489,3917,general,1
post_6490,3918,general,2
post_6491,3918,general,2
post_6492,3919,general,1
post_6493,3920,general,1
post_6494,3921,general,2
post_6495,3921,general,2
post_6496,3922,general,1
post_6497,3923,general,1
post_6498,3924,general,2
post_6499,3925,general,1
post_6500,3926,general,2
post_6501,3927,general,1
post_6502,3928,general,1
post_6503,3929,general,1
post_6504,3930,general,2
post_6505,3931,general,1
post_6506,3932,general,1
post_6507,3933,general,1
post_6508,3934,general,1
post_6509,3935,general,1
post_6510,3936,general,1
post_6511,3937,general,1
post_6512,3938,3437_circle0,4
post_6513,3938,3437_circle19,4
post_6514,3939,3437_circle2,1
post_6515,3940,general,1
post_6516,3941,general,1
post_6517,3942,general,1
post_6518,3943,general,1
post_6519,3943,general,1
post_6520,3944,general,1
post_6521,3945,3437_circle14,2
post_6522,3946,general,1
post_6523,3947,3437_circle1,2
post_6524,3948,3437_circle24,3
post_6525,3948,3437_circle3,3
post_6526,3949,3437_circle2,1
post_6527,3950,general,1
post_6528,3951,general,2
post_6529,3951,general,2
post_6530,3952,general,1
post_6531,3953,general,1
post_6532,3954,general,1
post_6533,3955,general,1
post_6534,3956,general,1
post_6535,3956,general,1
post_6536,3957,general,1
post_6537,3958,general,1
post_6538,3959,general,1
post_6539,3960,general,1
post_6540,3961,general,1
post_6541,3962,3437_circle19,2
post_6542,3963,3437_circle2,1
post_6543,3964,general,1
post_6544,3965,general,1
post_6545,3966,general,2
post_6546,3967,general,1
post_6547,3968,general,2
post_6548,3969,general,1
post_6549,3969,general,1
post_6550,3970,general,1
post_6551,3971,general,2
post_6552,3971,general,2
post_6553,3972,general,1
post_6554,3973,general,1
post_6555,3974,general,1
post_6556,3975,general,1
post_6557,3976,general,1
post_6558,3977,general,1
post_6559,3978,general,1
post_6560,3979,3437_circle25,1
post_6561,3980,general,1
post_6562,3981,3980_circle6,1
post_6563,3982,3980_circle15,1
post_6564,3983,3980_circle9,1
post_6565,3984,3980_circle7,1
post_6566,3985,3980_circle16,1
post_6567,3986,3980_circle9,1
post_6568,3987,3980_circle3,1
post_6569,3988,3980_circle8,1
post_6570,3989,3980_circle0,1
post_6571,3990,3980_circle10,1
post_6572,3991,3980_circle6,1
post_6573,3992,3980_circle9,1
post_6574,3993,3980_circle16,1
post_6575,3994,3980_circle6,1
post_6576,3995,3980_circle16,1
post_6577,3996,3980_circle6,1
post_6578,3997,3980_circle6,1
post_6579,3998,3980_circle6,1
post_6580,3999,3980_circle6,1
post_6581,4000,3980_circle9,1
post_6582,4001,3980_circle11,1
post_6583,4002,3980_circle6,1
post_6584,4003,3980_circle16,1
post_6585,4004,3980_circle16,1
post_6586,4005,3980_circle6,1
post_6587,4006,3980_circle4,1
post_6588,4007,3980_circle10,1
post_6589,4008,3980_circle6,1
post_6590,4009,3980_circle0,1
post_6591,4010,3980_circle1,1
post_6592,4011,3980_circle6,1
post_6593,4012,3980_circle12,1
post_6594,4013,3980_circle2,1
post_6595,4014,3980_circle14,1
post_6596,4015,3980_circle3,1
post_6597,4016,3980_circle10,1
post_6598,4017,3980_circle9,1
post_6599,4018,3980_circle6,1
post_6600,4019,3980_circle6,1
post_6601,4020,3980_circle6,1
post_6602,4021,3980_circle8,1
post_6603,4022,general,1
post_6604,4023,3980_circle6,1
post_6605,4024,3980_circle3,1
